split,image_path,label_path,issue,detail
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,small_bbox_ratio,line 17: 0 0.498750 0.250836 0.027500 0.033445
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 17: 0 0.498750 0.250836 0.027500 0.033445
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,small_bbox_ratio,line 18: 0 0.585000 0.272575 0.030000 0.056856
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 18: 0 0.585000 0.272575 0.030000 0.056856
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,small_bbox_ratio,line 19: 0 0.620000 0.284281 0.040000 0.060201
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 19: 0 0.620000 0.284281 0.040000 0.060201
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,small_bbox_ratio,line 20: 0 0.683750 0.306020 0.032500 0.056856
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 20: 0 0.683750 0.306020 0.032500 0.056856
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,small_bbox_ratio,line 21: 0 0.718750 0.302676 0.037500 0.056856
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 21: 0 0.718750 0.302676 0.037500 0.056856
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 23: 0 0.881250 0.299331 0.047500 0.063545
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,small_bbox_ratio,line 24: 0 0.856250 0.307692 0.027500 0.053512
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 24: 0 0.856250 0.307692 0.027500 0.053512
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 25: 0 0.937500 0.321070 0.045000 0.073579
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000804.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000804.txt,tiny_bbox_px,line 26: 0 0.981250 0.324415 0.037500 0.073579
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000817.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000817.txt,small_bbox_ratio,line 4: 0 0.928462 0.368522 0.032308 0.065259
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000817.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000817.txt,small_bbox_ratio,line 5: 2 0.306923 0.182342 0.038462 0.061420
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000832.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000832.txt,blurry_image,
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000917.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000917.txt,small_bbox_ratio,line 7: 2 0.410488 0.422892 0.039783 0.055422
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000923.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000923.txt,small_bbox_ratio,line 2: 0 0.395139 0.645000 0.037500 0.040000
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000923.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000923.txt,small_bbox_ratio,line 3: 0 0.523611 0.580000 0.025000 0.022500
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000923.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000923.txt,tiny_bbox_px,line 3: 0 0.523611 0.580000 0.025000 0.022500
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000923.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000923.txt,small_bbox_ratio,line 4: 0 0.556944 0.563750 0.022222 0.020000
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000923.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000923.txt,tiny_bbox_px,line 4: 0 0.556944 0.563750 0.022222 0.020000
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000923.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000923.txt,small_bbox_ratio,line 5: 0 0.606944 0.576875 0.050000 0.043750
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000923.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000923.txt,small_bbox_ratio,line 6: 0 0.659722 0.582500 0.030556 0.030000
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 1: 0 0.766102 0.828912 0.020339 0.034483
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 1: 0 0.766102 0.828912 0.020339 0.034483
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 2: 0 0.776271 0.818302 0.016949 0.034483
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 2: 0 0.776271 0.818302 0.016949 0.034483
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 3: 0 0.803390 0.816976 0.016949 0.031830
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 3: 0 0.803390 0.816976 0.016949 0.031830
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 4: 0 0.832203 0.820955 0.020339 0.034483
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 4: 0 0.832203 0.820955 0.020339 0.034483
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 5: 0 0.888136 0.816976 0.020339 0.031830
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 5: 0 0.888136 0.816976 0.020339 0.031830
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 6: 0 0.925424 0.826260 0.016949 0.029178
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 6: 0 0.925424 0.826260 0.016949 0.029178
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 7: 0 0.938983 0.832891 0.016949 0.037135
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 7: 0 0.938983 0.832891 0.016949 0.037135
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 8: 0 0.968644 0.822281 0.022034 0.037135
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 8: 0 0.968644 0.822281 0.022034 0.037135
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,small_bbox_ratio,line 9: 0 0.984746 0.822281 0.016949 0.042440
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000930.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000930.txt,tiny_bbox_px,line 9: 0 0.984746 0.822281 0.016949 0.042440
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 1: 0 0.579000 0.387006 0.022000 0.039548
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 1: 0 0.579000 0.387006 0.022000 0.039548
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 2: 0 0.615000 0.405367 0.022000 0.025424
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 2: 0 0.615000 0.405367 0.022000 0.025424
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 3: 0 0.489000 0.313559 0.022000 0.033898
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 3: 0 0.489000 0.313559 0.022000 0.033898
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 4: 0 0.444000 0.206215 0.024000 0.039548
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 4: 0 0.444000 0.206215 0.024000 0.039548
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 5: 0 0.389000 0.348870 0.018000 0.036723
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 5: 0 0.389000 0.348870 0.018000 0.036723
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 6: 0 0.355000 0.272599 0.022000 0.036723
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 6: 0 0.355000 0.272599 0.022000 0.036723
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 7: 0 0.306000 0.307910 0.024000 0.033898
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 7: 0 0.306000 0.307910 0.024000 0.033898
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 8: 0 0.204000 0.302260 0.024000 0.028249
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 8: 0 0.204000 0.302260 0.024000 0.028249
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 9: 0 0.280000 0.329096 0.024000 0.036723
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 9: 0 0.280000 0.329096 0.024000 0.036723
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 10: 0 0.165000 0.333333 0.026000 0.033898
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 10: 0 0.165000 0.333333 0.026000 0.033898
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 11: 0 0.131000 0.341808 0.026000 0.039548
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 11: 0 0.131000 0.341808 0.026000 0.039548
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,small_bbox_ratio,line 12: 0 0.178000 0.320621 0.020000 0.031073
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000935.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000935.txt,tiny_bbox_px,line 12: 0 0.178000 0.320621 0.020000 0.031073
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000940.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000940.txt,small_bbox_ratio,line 6: 0 0.690586 0.339506 0.032407 0.061728
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,small_bbox_ratio,line 2: 0 0.776364 0.188525 0.036364 0.060109
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,small_bbox_ratio,line 3: 0 0.754545 0.148907 0.029091 0.046448
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,tiny_bbox_px,line 3: 0 0.754545 0.148907 0.029091 0.046448
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,small_bbox_ratio,line 4: 0 0.727273 0.046448 0.029091 0.049180
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,tiny_bbox_px,line 4: 0 0.727273 0.046448 0.029091 0.049180
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,small_bbox_ratio,line 5: 0 0.444545 0.090164 0.023636 0.054645
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,tiny_bbox_px,line 5: 0 0.444545 0.090164 0.023636 0.054645
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,small_bbox_ratio,line 6: 0 0.350000 0.079235 0.023636 0.049180
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,tiny_bbox_px,line 6: 0 0.350000 0.079235 0.023636 0.049180
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,small_bbox_ratio,line 7: 0 0.110000 0.076503 0.027273 0.060109
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,tiny_bbox_px,line 7: 0 0.110000 0.076503 0.027273 0.060109
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,small_bbox_ratio,line 8: 0 0.078182 0.080601 0.032727 0.057377
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000944.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000944.txt,tiny_bbox_px,line 8: 0 0.078182 0.080601 0.032727 0.057377
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000953.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000953.txt,small_bbox_ratio,line 7: 0 0.314167 0.174242 0.048333 0.050505
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,small_bbox_ratio,line 1: 0 0.748611 0.855556 0.016667 0.032099
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,tiny_bbox_px,line 1: 0 0.748611 0.855556 0.016667 0.032099
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,small_bbox_ratio,line 2: 0 0.277083 0.807407 0.015278 0.029630
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,tiny_bbox_px,line 2: 0 0.277083 0.807407 0.015278 0.029630
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,small_bbox_ratio,line 3: 2 0.782639 0.825926 0.012500 0.022222
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,tiny_bbox_px,line 3: 2 0.782639 0.825926 0.012500 0.022222
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,small_bbox_ratio,line 4: 2 0.815972 0.822222 0.012500 0.024691
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_000993.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_000993.txt,tiny_bbox_px,line 4: 2 0.815972 0.822222 0.012500 0.024691
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 1: 0 0.514545 0.608992 0.021818 0.035422
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 1: 0 0.514545 0.608992 0.021818 0.035422
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 2: 0 0.440909 0.608992 0.023636 0.035422
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 2: 0 0.440909 0.608992 0.023636 0.035422
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 3: 2 0.392727 0.579019 0.018182 0.024523
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 3: 2 0.392727 0.579019 0.018182 0.024523
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 4: 0 0.422727 0.572207 0.023636 0.032698
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 4: 0 0.422727 0.572207 0.023636 0.032698
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 5: 2 0.374545 0.574932 0.014545 0.021798
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 5: 2 0.374545 0.574932 0.014545 0.021798
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 6: 0 0.357273 0.570845 0.020000 0.029973
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 6: 0 0.357273 0.570845 0.020000 0.029973
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 7: 2 0.362727 0.516349 0.012727 0.024523
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 7: 2 0.362727 0.516349 0.012727 0.024523
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 8: 2 0.479091 0.470027 0.012727 0.019074
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 8: 2 0.479091 0.470027 0.012727 0.019074
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 9: 2 0.938182 0.347411 0.029091 0.057221
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 9: 2 0.938182 0.347411 0.029091 0.057221
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 10: 2 0.960000 0.354223 0.036364 0.049046
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 10: 2 0.960000 0.354223 0.036364 0.049046
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 11: 2 0.960909 0.321526 0.016364 0.027248
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 11: 2 0.960909 0.321526 0.016364 0.027248
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 12: 2 0.974545 0.316076 0.018182 0.027248
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 12: 2 0.974545 0.316076 0.018182 0.027248
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 13: 2 0.887273 0.352861 0.021818 0.040872
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 13: 2 0.887273 0.352861 0.021818 0.040872
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 14: 2 0.909091 0.362398 0.014545 0.032698
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 14: 2 0.909091 0.362398 0.014545 0.032698
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,small_bbox_ratio,line 15: 2 0.913636 0.341962 0.020000 0.035422
test,D:\Desktop\capstone\data\merged\ppe_split\test\images\shwd_001062.jpg,D:\Desktop\capstone\data\merged\ppe_split\test\labels\shwd_001062.txt,tiny_bbox_px,line 15: 2 0.913636 0.341962 0.020000 0.035422
