split,image_path,label_path,line_no,class_id,class_name,x,y,w,h,bbox_w_px,bbox_h_px,bbox_area_ratio,bbox_area_px,aspect_ratio,issues
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000637.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000637.txt,3,0,helmet,0.404687,0.325688,0.1375,0.211009,88.0,91.99992400000001,0.0290137375,8095.9933120000005,0.6516309730864561,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000637.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000637.txt,4,0,helmet,0.589844,0.236239,0.164062,0.298165,104.99968000000001,129.99994,0.048917546230000004,13649.952100019202,0.5502389616487515,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000637.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000637.txt,5,0,helmet,0.710938,0.341743,0.096875,0.165138,62.0,72.000168,0.01599774375,4464.010416,0.586630575639768,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000637.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000637.txt,6,0,helmet,0.967187,0.386468,0.065625,0.254587,42.0,110.999932,0.016707271875000002,4661.997144000001,0.25777042818368573,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000637.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000637.txt,7,0,helmet,0.925,0.402523,0.065625,0.149083,42.0,65.000188,0.009783571874999999,2730.007896,0.4401910345243925,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000637.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000637.txt,8,0,helmet,0.888281,0.466743,0.064062,0.098624,40.99968,43.000064,0.006318050687999999,1762.9888639795197,0.6495579169370538,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000638.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000638.txt,1,0,helmet,0.226358,0.287726,0.259557,0.309859,128.99982899999998,153.999923,0.08042607246299999,19865.963733013166,0.8376616461035503,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000638.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000638.txt,2,0,helmet,0.730382,0.214286,0.16499,0.22334,82.00003,110.99998000000001,0.0368488666,9102.0016899994,0.7387391421151607,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000652.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000652.txt,1,0,helmet,0.551158,0.474638,0.557915,0.54058,288.99997,373.00019999999995,0.3015976907,107797.046609994,1.0320674090791375,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000653.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000653.txt,1,0,helmet,0.07619,0.64751,0.090476,0.084291,37.99992,43.999902000000006,0.007626312516,1671.9927560078402,1.0733767543391346,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000653.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000653.txt,2,0,helmet,0.170238,0.612069,0.092857,0.082375,38.999939999999995,42.99975,0.007649095375,1676.9876700149998,1.127247344461305,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,1,0,helmet,0.107246,0.696325,0.04058,0.061896,28.0002,32.000232,0.0025117396799999997,896.0128960463999,0.6556158717849295,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,2,0,helmet,0.178986,0.696325,0.03913,0.061896,26.999699999999997,32.000232,0.00242199048,863.9966639304,0.6321894791262763,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,3,0,helmet,0.234058,0.701161,0.036232,0.059961,25.00008,30.999837,0.002172506952,774.9984049869599,0.6042594352996115,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,4,0,helmet,0.292754,0.709865,0.037681,0.061896,25.99989,32.000232,0.002332303176,832.0025119744801,0.6087792426004911,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,5,0,helmet,0.35,0.700193,0.036232,0.061896,25.00008,32.000232,0.002242615872,800.00836001856,0.585369006074706,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,6,0,helmet,0.413768,0.704062,0.036232,0.058027,25.00008,29.999959,0.002102434264,750.0013749967201,0.6243989866786152,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,7,0,helmet,0.468841,0.695358,0.03913,0.059961,26.999699999999997,30.999837,0.00234627393,836.9862990488999,0.6525908507196344,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,8,0,helmet,0.530435,0.692456,0.037681,0.058027,25.99989,29.999959,0.002186515387,779.9956340045101,0.6493701208058318,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,9,0,helmet,0.581159,0.688588,0.037681,0.058027,25.99989,29.999959,0.002186515387,779.9956340045101,0.6493701208058318,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,10,0,helmet,0.636957,0.689555,0.036232,0.06383,25.00008,33.00011,0.0023126885599999997,825.0053900087998,0.5676327745574181,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,11,0,helmet,0.712319,0.690522,0.03913,0.061896,26.999699999999997,32.000232,0.00242199048,863.9966639304,0.6321894791262763,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,12,0,helmet,0.776087,0.692456,0.036232,0.061896,25.00008,32.000232,0.002242615872,800.00836001856,0.585369006074706,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,13,0,helmet,0.842754,0.696325,0.03913,0.061896,26.999699999999997,32.000232,0.00242199048,863.9966639304,0.6321894791262763,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,14,0,helmet,0.886957,0.573501,0.031884,0.052224,21.99996,26.999807999999998,0.0016651100160000002,593.9946960076801,0.6105238970588236,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,15,0,helmet,0.836957,0.585106,0.030435,0.048356,21.00015,25.000052,0.00147171486,525.0048420078,0.629394490859459,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,16,0,helmet,0.805072,0.585106,0.027536,0.044487,18.999840000000003,22.999779,0.001224994032,436.99212103535996,0.6189673387731248,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,17,0,helmet,0.776812,0.574468,0.028986,0.054159,20.00034,28.000203,0.001569852774,560.01358006902,0.5352019055004709,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,18,0,helmet,0.746377,0.577369,0.026087,0.048356,18.00003,25.000052,0.001261462972,450.00168600156,0.5394780378856812,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,19,0,helmet,0.725362,0.571567,0.033333,0.056093,22.99977,29.000080999999998,0.001869747969,666.99519298137,0.5942452712459666,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,20,0,helmet,0.693478,0.587041,0.030435,0.048356,21.00015,25.000052,0.00147171486,525.0048420078,0.629394490859459,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,21,0,helmet,0.658696,0.579304,0.030435,0.048356,21.00015,25.000052,0.00147171486,525.0048420078,0.629394490859459,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,22,0,helmet,0.632609,0.576402,0.027536,0.046422,18.999840000000003,24.000173999999998,0.001278276192,455.99946597215995,0.5931670328723451,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,23,0,helmet,0.607246,0.576402,0.028986,0.054159,20.00034,28.000203,0.001569852774,560.01358006902,0.5352019055004709,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,24,0,helmet,0.576087,0.580271,0.027536,0.05029,18.999840000000003,25.99993,0.0013847854400000001,493.9945100112001,0.5475442433883476,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,25,0,helmet,0.549275,0.578337,0.028986,0.054159,20.00034,28.000203,0.001569852774,560.01358006902,0.5352019055004709,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,26,0,helmet,0.515217,0.573501,0.030435,0.056093,21.00015,29.000080999999998,0.0017071904549999998,609.0060510121499,0.542581070721837,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,27,0,helmet,0.486957,0.564797,0.031884,0.054159,21.99996,28.000203,0.001726805556,616.0033459918801,0.5887110175594085,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,28,0,helmet,0.458696,0.567698,0.027536,0.052224,18.999840000000003,26.999807999999998,0.001438040064,512.99203203072,0.5272671568627452,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,29,0,helmet,0.431884,0.574468,0.028986,0.054159,20.00034,28.000203,0.001569852774,560.01358006902,0.5352019055004709,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,30,0,helmet,0.407246,0.5706,0.026087,0.054159,18.00003,28.000203,0.001412845833,504.00449400609,0.48167432928968407,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,31,0,helmet,0.380435,0.577369,0.030435,0.048356,21.00015,25.000052,0.00147171486,525.0048420078,0.629394490859459,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,32,0,helmet,0.319565,0.591876,0.033333,0.054159,22.99977,28.000203,0.001805281947,643.99822895331,0.6154655735888772,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,33,0,helmet,0.075362,0.579304,0.023188,0.048356,15.99972,25.000052,0.001121278928,399.99383198544,0.4795268425841674,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,34,0,helmet,0.093478,0.572534,0.033333,0.058027,22.99977,29.999959,0.001934213991,689.99215700943,0.5744394850672963,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,35,0,helmet,0.149275,0.583172,0.031884,0.052224,21.99996,26.999807999999998,0.0016651100160000002,593.9946960076801,0.6105238970588236,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,36,0,helmet,0.178261,0.578337,0.028986,0.054159,20.00034,28.000203,0.001569852774,560.01358006902,0.5352019055004709,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,37,0,helmet,0.218116,0.591876,0.033333,0.054159,22.99977,28.000203,0.001805281947,643.99822895331,0.6154655735888772,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,38,0,helmet,0.23913,0.571567,0.028986,0.048356,20.00034,25.000052,0.0014016470160000002,500.00954001768,0.599429233187195,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,39,0,helmet,0.266667,0.591876,0.031884,0.058027,21.99996,29.999959,0.0018501328680000002,659.9978980016401,0.5494683509400796,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,40,0,helmet,0.283333,0.567698,0.030435,0.048356,21.00015,25.000052,0.00147171486,525.0048420078,0.629394490859459,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,41,0,helmet,0.318841,0.555126,0.028986,0.046422,20.00034,24.000173999999998,0.001345588092,480.01164005916,0.6244022230838827,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000658.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000658.txt,42,0,helmet,0.358696,0.558027,0.024638,0.044487,17.00022,22.999779,0.001096070706,391.00130295138,0.5538247128374582,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000660.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000660.txt,1,0,helmet,0.143836,0.2109,0.135464,0.178515,88.999848,112.999995,0.024182355960000002,10056.982379000761,0.7588381928689466,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000660.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000660.txt,2,0,helmet,0.738204,0.255924,0.030441,0.047393,19.999737,29.999768999999997,0.001442690313,599.987490060753,0.6423100457873526,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000660.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000660.txt,3,0,helmet,0.789954,0.484992,0.12481,0.154818,82.00017,97.99979400000001,0.019322834580000003,8035.999767964981,0.8061724088930228,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000660.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000660.txt,4,0,helmet,0.046423,0.876777,0.083714,0.14534,55.000098,92.00022,0.012166992759999998,5060.0211160215595,0.5759873400302739,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000660.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000660.txt,5,2,person,0.144597,0.4297,0.042618,0.028436,28.000026000000002,17.999988,0.0012118854480000002,504.00013199968805,1.4987339991559996,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000660.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000660.txt,6,0,helmet,0.519026,0.614534,0.045662,0.123223,29.999934,78.000159,0.005626608626,2339.999621989506,0.37056393692735934,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000661.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000661.txt,1,0,helmet,0.515455,0.27459,0.056364,0.112022,31.0002,41.000052,0.006314008007999999,1271.0098120103999,0.5031511667351056,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000661.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000661.txt,2,0,helmet,0.630909,0.271858,0.054545,0.106557,29.999750000000002,38.999862,0.0058121515650000006,1169.9861100345001,0.5118856574415571,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000661.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000661.txt,3,0,helmet,0.771818,0.327869,0.056364,0.10929,31.0002,40.00014,0.006160021559999999,1240.012340028,0.5157287949492176,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000661.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000661.txt,4,0,helmet,0.930909,0.310109,0.058182,0.112022,32.000099999999996,41.000052,0.006517664003999999,1312.0057640051998,0.5193801217617968,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000661.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000661.txt,5,0,helmet,0.254545,0.266393,0.054545,0.117486,29.999750000000002,42.999876,0.00640827387,1289.985530031,0.46426808300563477,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000661.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000661.txt,6,0,helmet,0.127273,0.319672,0.058182,0.10929,32.000099999999996,40.00014,0.0063587107799999995,1280.0084800139998,0.5323634367279715,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000661.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000661.txt,7,2,person,0.387273,0.255464,0.156364,0.297814,86.0002,108.99992400000001,0.046567388296000004,9374.015263984802,0.525039118375899,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000662.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000662.txt,1,0,helmet,0.313821,0.179444,0.201626,0.198889,123.99999,179.0001,0.040101193514,22196.010609999,1.0137614448260084,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,1,0,helmet,0.23,0.625833,0.037778,0.068333,34.0002,40.9998,0.002581484074,1394.0013999599998,0.5528514773242795,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,2,0,helmet,0.422222,0.620833,0.033333,0.058333,29.9997,34.9998,0.0019444138890000002,1049.98350006,0.5714261224349854,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,3,0,helmet,0.488889,0.671667,0.024444,0.046667,21.9996,28.0002,0.001140728148,615.9931999199999,0.5237962585981529,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,4,0,helmet,0.606111,0.705,0.016667,0.03,15.000300000000001,18.0,0.0005000100000000001,270.0054,0.5555666666666668,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,5,0,helmet,0.567778,0.7425,0.011111,0.018333,9.9999,10.999799999999999,0.00020369796299999997,109.99690001999997,0.6060655648284514,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,6,0,helmet,0.543889,0.729167,0.014444,0.021667,12.999600000000001,13.0002,0.000312958148,168.99739992,0.666635897909263,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,7,0,helmet,0.526667,0.756667,0.008889,0.013333,8.0001,7.9998,0.00011851703699999999,63.99919998,0.6666916672916823,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000672.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000672.txt,8,2,person,0.256667,0.629167,0.028889,0.051667,26.0001,31.0002,0.001492607963,806.0083000200001,0.5591383281398185,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000673.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000673.txt,1,0,helmet,0.431111,0.411519,0.064444,0.098497,57.9996,58.999703000000004,0.006347540668,3421.9591741188,0.6542737342254079,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000673.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000673.txt,2,0,helmet,0.712222,0.321369,0.062222,0.108514,55.9998,64.999886,0.006751958108,3639.9806160228,0.5734006671950163,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000673.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000673.txt,3,0,helmet,0.868889,0.440735,0.068889,0.113523,62.0001,68.000277,0.007820485947000001,4216.0239740277,0.6068285721836104,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000673.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000673.txt,4,0,helmet,0.606667,0.240401,0.055556,0.096828,50.0004,57.999972,0.005379376368,2900.0217999888,0.5737596562977652,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000673.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000673.txt,5,0,helmet,0.112222,0.250417,0.057778,0.113523,52.0002,68.000277,0.006559131894,3536.0280040554003,0.5089541326427244,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000673.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000673.txt,6,0,helmet,0.566667,0.57596,0.075556,0.123539,68.0004,73.999861,0.009334112684,5032.0201479443995,0.6115963379985268,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000674.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000674.txt,1,0,helmet,0.446667,0.284856,0.116667,0.122596,70.0002,50.999936,0.014302907532,3570.0057199871994,0.9516379000946198,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000674.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000674.txt,2,0,helmet,0.724167,0.128606,0.105,0.165865,63.0,68.99984,0.017415825,4346.98992,0.6330449461911795,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,1,0,helmet,0.572353,0.433333,0.085882,0.13,72.9997,78.0,0.01116466,5693.9766,0.6606307692307692,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,2,0,helmet,0.752353,0.351667,0.114118,0.15,97.0003,90.0,0.0171177,8730.027,0.7607866666666667,
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,3,0,helmet,0.632941,0.480833,0.025882,0.035,21.9997,21.000000000000004,0.00090587,461.9937,0.7394857142857142,small_bbox_ratio
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,4,0,helmet,0.457647,0.445,0.011765,0.02,10.00025,12.0,0.0002353,120.00299999999999,0.5882499999999999,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,5,0,helmet,0.428824,0.450833,0.012941,0.018333,10.99985,10.999799999999999,0.00023724735299999997,120.99615003,0.7058855615556646,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,6,0,helmet,0.409412,0.415,0.009412,0.016667,8.0002,10.000200000000001,0.000156869804,80.00360004000001,0.5647087058258835,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,7,0,helmet,0.387647,0.414167,0.010588,0.015,8.9998,9.0,0.00015882,80.9982,0.7058666666666668,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,8,0,helmet,0.165882,0.368333,0.021176,0.033333,17.9996,19.9998,0.000705859608,359.98840008,0.6352863528635286,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,9,0,helmet,0.209412,0.420833,0.009412,0.015,8.0002,9.0,0.00014118,72.0018,0.6274666666666667,"small_bbox_ratio,tiny_bbox_px"
val,D:\Desktop\capstone\data\merged\ppe_split\val\images\shwd_000678.jpg,D:\Desktop\capstone\data\merged\ppe_split\val\labels\shwd_000678.txt,10,0,helmet,0.336471,0.431667,0.007059,0.013333,6.0001500000000005,7.9998,9.4117647e-05,47.99999997,0.5294382359558989,"small_bbox_ratio,tiny_bbox_px"
